InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,InvoiceMonth,IsReturn,DayOfWeek,Hour
538183,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,15,2010-12-10 10:21:00,4.95,16265,United Kingdom,74.25,2010-12,False,Friday,10
538184,22585,PACK OF 6 BIRDY GIFT TAGS,12,2010-12-10 10:21:00,1.25,17880,United Kingdom,15.0,2010-12,False,Friday,10
538186,20685,DOORMAT RED RETROSPOT,2,2010-12-10 10:26:00,7.95,13000,United Kingdom,15.9,2010-12,False,Friday,10
538187,22960,JAM MAKING SET WITH JARS,6,2010-12-10 10:27:00,4.25,16499,United Kingdom,25.5,2010-12,False,Friday,10
538190,22469,HEART OF WICKER SMALL,20,2010-12-10 10:47:00,1.65,17790,United Kingdom,33.0,2010-12,False,Friday,10
538196,POST,POSTAGE,8,2010-12-10 10:56:00,18.0,12731,France,144.0,2010-12,False,Friday,10
538197,21754,HOME BUILDING BLOCK WORD,1,2010-12-10 10:56:00,5.95,14419,United Kingdom,5.95,2010-12,False,Friday,10
538199,22530,MAGIC DRAWING SLATE DOLLY GIRL ,5,2010-12-10 11:02:00,0.42,14082,United Kingdom,2.1,2010-12,False,Friday,11
538200,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-12-10 11:11:00,0.95,17912,United Kingdom,0.95,2010-12,False,Friday,11
538201,22396,MAGNETS PACK OF 4 RETRO PHOTO,1,2010-12-10 11:12:00,1.25,15723,United Kingdom,1.25,2010-12,False,Friday,11
538204,21911,GARDEN METAL SIGN ,12,2010-12-10 11:23:00,1.65,16656,United Kingdom,19.799999999999997,2010-12,False,Friday,11
538208,20749,ASSORTED COLOUR MINI CASES,1,2010-12-10 11:39:00,7.95,14037,United Kingdom,7.95,2010-12,False,Friday,11
538210,21245,GREEN POLKADOT PLATE ,8,2010-12-10 11:44:00,1.69,14256,United Kingdom,13.52,2010-12,False,Friday,11
538216,22187,GREEN CHRISTMAS TREE CARD HOLDER,4,2010-12-10 11:51:00,4.25,14543,United Kingdom,17.0,2010-12,False,Friday,11
538240,22816,CARD MOTORBIKE SANTA,24,2010-12-10 12:00:00,0.42,16062,United Kingdom,10.08,2010-12,False,Friday,12
538248,84378,SET OF 3 HEART COOKIE CUTTERS,1,2010-12-10 12:14:00,1.25,18116,United Kingdom,1.25,2010-12,False,Friday,12
538252,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-12-10 12:29:00,2.95,16019,United Kingdom,17.700000000000003,2010-12,False,Friday,12
538260,22966,GINGERBREAD MAN COOKIE CUTTER,12,2010-12-10 12:42:00,1.25,18178,United Kingdom,15.0,2010-12,False,Friday,12
538263,21479,WHITE SKULL HOT WATER BOTTLE ,4,2010-12-10 12:44:00,3.75,18065,United Kingdom,15.0,2010-12,False,Friday,12
538279,21326,AGED GLASS SILVER T-LIGHT HOLDER,192,2010-12-10 12:48:00,0.55,14952,United Kingdom,105.60000000000001,2010-12,False,Friday,12
538296,22111,SCOTTIE DOG HOT WATER BOTTLE,12,2010-12-10 13:06:00,4.95,13148,United Kingdom,59.400000000000006,2010-12,False,Friday,13
538306,48138,DOORMAT UNION FLAG,30,2010-12-10 13:24:00,6.75,12989,United Kingdom,202.5,2010-12,False,Friday,13
538308,84832,ZINC WILLIE WINKIE  CANDLE STICK,36,2010-12-10 13:29:00,0.85,14107,United Kingdom,30.599999999999998,2010-12,False,Friday,13
538309,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1,2010-12-10 13:32:00,7.95,15881,United Kingdom,7.95,2010-12,False,Friday,13
538311,20728,LUNCH BAG CARS BLUE,10,2010-12-10 13:48:00,1.65,12785,Portugal,16.5,2010-12,False,Friday,13
538312,22077,6 RIBBONS RUSTIC CHARM,10,2010-12-10 13:48:00,1.65,16727,United Kingdom,16.5,2010-12,False,Friday,13
538313,21889,WOODEN BOX OF DOMINOES,24,2010-12-10 13:50:00,1.25,15514,United Kingdom,30.0,2010-12,False,Friday,13
538345,22798,ANTIQUE GLASS DRESSING TABLE POT,8,2010-12-10 14:45:00,2.95,13787,United Kingdom,23.6,2010-12,False,Friday,14
538346,21164,HOME SWEET HOME METAL SIGN ,6,2010-12-10 14:53:00,2.95,17865,United Kingdom,17.700000000000003,2010-12,False,Friday,14
538347,22751,FELTCRAFT PRINCESS OLIVIA DOLL,3,2010-12-10 14:54:00,3.75,17220,United Kingdom,11.25,2010-12,False,Friday,14
538352,15056BL,EDWARDIAN PARASOL BLACK,3,2010-12-10 15:21:00,5.95,16565,United Kingdom,17.85,2010-12,False,Friday,15
538354,85230E,STRAWBRY SCENTED VOTIVE CANDLE,24,2010-12-10 15:45:00,0.29,16873,United Kingdom,6.959999999999999,2010-12,False,Friday,15
538356,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2010-12-10 15:56:00,4.25,14062,United Kingdom,76.5,2010-12,False,Friday,15
538363,35598B,BLACK CHRISTMAS TREE 60CM,4,2010-12-10 17:14:00,2.95,18016,United Kingdom,11.8,2010-12,False,Friday,17
538364,22553,PLASTERS IN TIN SKULLS,2,2010-12-10 17:26:00,1.65,14448,United Kingdom,3.3,2010-12,False,Friday,17
538368,22420,LIPSTICK PEN BABY PINK,1,2010-12-12 10:57:00,0.42,15503,United Kingdom,0.42,2010-12,False,Sunday,10
538369,90200B,BLACK SWEETHEART BRACELET,1,2010-12-12 11:06:00,4.25,17251,United Kingdom,4.25,2010-12,False,Sunday,11
538370,84946,ANTIQUE SILVER TEA GLASS ETCHED,6,2010-12-12 11:06:00,1.25,16923,United Kingdom,7.5,2010-12,False,Sunday,11
538374,85099F,JUMBO BAG STRAWBERRY,2,2010-12-12 11:17:00,1.95,14159,United Kingdom,3.9,2010-12,False,Sunday,11
538378,82599,FANNY'S REST STOPMETAL SIGN,5,2010-12-12 11:26:00,2.1,14577,United Kingdom,10.5,2010-12,False,Sunday,11
538379,22960,JAM MAKING SET WITH JARS,1,2010-12-12 11:26:00,4.25,17126,United Kingdom,4.25,2010-12,False,Sunday,11
538397,22961,JAM MAKING SET PRINTED,60,2010-12-12 11:44:00,1.45,12753,Japan,87.0,2010-12,False,Sunday,11
538409,85152,HAND OVER THE CHOCOLATE   SIGN ,1,2010-12-12 11:49:00,2.1,17236,United Kingdom,2.1,2010-12,False,Sunday,11
538418,22911,PAPER CHAIN KIT LONDON,3,2010-12-12 12:00:00,2.95,17372,United Kingdom,8.850000000000001,2010-12,False,Sunday,12
538419,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2010-12-12 12:01:00,6.45,16367,United Kingdom,12.9,2010-12,False,Sunday,12
538420,17096,ASSORTED LAQUERED INCENSE HOLDERS,1728,2010-12-12 12:03:00,0.17,12875,United Kingdom,293.76000000000005,2010-12,False,Sunday,12
538421,16218,CARTOON  PENCIL SHARPENERS,5,2010-12-12 12:08:00,0.16,17917,United Kingdom,0.8,2010-12,False,Sunday,12
538437,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2010-12-12 12:18:00,1.95,16010,United Kingdom,3.9,2010-12,False,Sunday,12
538449,37449,CERAMIC CAKE STAND + HANGING CAKES,1,2010-12-12 12:24:00,9.95,17085,United Kingdom,9.95,2010-12,False,Sunday,12
538470,22055,MINI CAKE STAND  HANGING STRAWBERY,1,2010-12-12 12:34:00,1.65,15224,United Kingdom,1.65,2010-12,False,Sunday,12
538473,82583,HOT BATHS METAL SIGN,12,2010-12-12 12:35:00,2.1,13668,United Kingdom,25.200000000000003,2010-12,False,Sunday,12
538497,22118,JOY WOODEN BLOCK LETTERS,1,2010-12-12 12:44:00,4.95,14684,United Kingdom,4.95,2010-12,False,Sunday,12
538503,22423,REGENCY CAKESTAND 3 TIER,16,2010-12-12 12:56:00,10.95,17188,United Kingdom,175.2,2010-12,False,Sunday,12
538507,22161,HEART DECORATION RUSTIC HANGING ,38,2010-12-12 13:26:00,0.65,15547,United Kingdom,24.7,2010-12,False,Sunday,13
538508,21463,MIRRORED DISCO BALL ,10,2010-12-12 13:32:00,2.5,15998,United Kingdom,25.0,2010-12,False,Sunday,13
538509,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-12-12 13:37:00,0.95,14413,United Kingdom,0.95,2010-12,False,Sunday,13
538510,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1,2010-12-12 13:47:00,1.65,18004,United Kingdom,1.65,2010-12,False,Sunday,13
538511,22625,RED KITCHEN SCALES,5,2010-12-12 13:56:00,8.5,13959,United Kingdom,42.5,2010-12,False,Sunday,13
538512,22424,ENAMEL BREAD BIN CREAM,2,2010-12-12 14:03:00,12.75,16665,United Kingdom,25.5,2010-12,False,Sunday,14
538513,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2010-12-12 14:21:00,4.95,15454,United Kingdom,4.95,2010-12,False,Sunday,14
538514,22689,DOORMAT MERRY CHRISTMAS RED ,1,2010-12-12 14:27:00,7.95,15044,United Kingdom,7.95,2010-12,False,Sunday,14
538515,22622,BOX OF VINTAGE ALPHABET BLOCKS,24,2010-12-12 14:43:00,8.5,17937,United Kingdom,204.0,2010-12,False,Sunday,14
538516,22112,CHOCOLATE HOT WATER BOTTLE,48,2010-12-12 14:49:00,4.25,14608,United Kingdom,204.0,2010-12,False,Sunday,14
538517,22491,PACK OF 12 COLOURED PENCILS,6,2010-12-12 16:05:00,0.85,17618,United Kingdom,5.1,2010-12,False,Sunday,16
538518,90200C,BLUE SWEETHEART BRACELET,1,2010-12-12 16:14:00,4.25,14505,United Kingdom,4.25,2010-12,False,Sunday,16
538519,22802,FAUX FUR CHOCOLATE THROW,1,2010-12-12 16:20:00,19.95,18037,United Kingdom,19.95,2010-12,False,Sunday,16
538523,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,6,2010-12-13 09:29:00,2.95,13198,United Kingdom,17.700000000000003,2010-12,False,Monday,9
538525,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,36,2010-12-13 09:39:00,2.55,12540,Spain,91.8,2010-12,False,Monday,9
538526,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,288,2010-12-13 09:49:00,1.25,13225,United Kingdom,360.0,2010-12,False,Monday,9
538527,22130,PARTY CONE CHRISTMAS DECORATION ,12,2010-12-13 09:52:00,0.85,15361,United Kingdom,10.2,2010-12,False,Monday,9
538528,21868,POTTING SHED TEA MUG,12,2010-12-13 09:57:00,1.25,15689,United Kingdom,15.0,2010-12,False,Monday,9
538529,22837,HOT WATER BOTTLE BABUSHKA ,4,2010-12-13 10:24:00,4.65,14290,United Kingdom,18.6,2010-12,False,Monday,10
538532,84946,ANTIQUE SILVER TEA GLASS ETCHED,36,2010-12-13 10:31:00,1.25,13209,United Kingdom,45.0,2010-12,False,Monday,10
538567,20675,BLUE POLKADOT BOWL,8,2010-12-13 11:23:00,1.25,13999,United Kingdom,10.0,2010-12,False,Monday,11
538576,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2010-12-13 11:29:00,8.5,14498,United Kingdom,17.0,2010-12,False,Monday,11
538592,21030,SPACE CADET RED,1,2010-12-13 11:47:00,1.25,15854,United Kingdom,1.25,2010-12,False,Monday,11
538593,22710,WRAP I LOVE LONDON ,50,2010-12-13 11:51:00,0.42,16701,United Kingdom,21.0,2010-12,False,Monday,11
538594,21100,CHARLIE AND LOLA CHARLOTTE BAG,10,2010-12-13 11:57:00,1.65,16927,United Kingdom,16.5,2010-12,False,Monday,11
538596,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-13 12:10:00,3.75,17990,United Kingdom,22.5,2010-12,False,Monday,12
538625,22634,CHILDS BREAKFAST SET SPACEBOY ,2,2010-12-13 12:50:00,9.95,14544,United Kingdom,19.9,2010-12,False,Monday,12
538626,84991,60 TEATIME FAIRY CAKE CASES,6,2010-12-13 12:57:00,0.55,17338,United Kingdom,3.3000000000000003,2010-12,False,Monday,12
538629,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,3,2010-12-13 13:10:00,1.45,17799,United Kingdom,4.35,2010-12,False,Monday,13
538630,20711,JUMBO BAG TOYS ,10,2010-12-13 13:25:00,1.95,14565,United Kingdom,19.5,2010-12,False,Monday,13
538633,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2010-12-13 13:28:00,2.1,16726,United Kingdom,2.1,2010-12,False,Monday,13
538635,84985A,SET OF 72 GREEN PAPER DOILIES,1,2010-12-13 13:32:00,1.45,17303,United Kingdom,1.45,2010-12,False,Monday,13
538636,21136,PAINTED METAL PEARS ASSORTED,16,2010-12-13 13:50:00,1.69,14639,United Kingdom,27.04,2010-12,False,Monday,13
538637,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,2010-12-13 13:52:00,1.25,17611,United Kingdom,7.5,2010-12,False,Monday,13
538638,90162D,ANT SILVER PURPLE BOUDICCA RING,2,2010-12-13 14:16:00,2.95,17231,United Kingdom,5.9,2010-12,False,Monday,14
538639,20829,GLITTER HANGING BUTTERFLY STRING,8,2010-12-13 14:24:00,2.1,17179,United Kingdom,16.8,2010-12,False,Monday,14
538640,22082,RIBBON REEL STRIPES DESIGN ,5,2010-12-13 14:32:00,1.65,17524,United Kingdom,8.25,2010-12,False,Monday,14
538644,22636,CHILDS BREAKFAST SET CIRCUS PARADE,1,2010-12-13 14:39:00,8.5,12476,Germany,8.5,2010-12,False,Monday,14
538646,22299,PIG KEYRING WITH LIGHT & SOUND ,48,2010-12-13 14:55:00,1.25,17293,United Kingdom,60.0,2010-12,False,Monday,14
538652,16016,LARGE CHINESE STYLE SCISSOR,4,2010-12-13 15:12:00,0.85,17890,United Kingdom,3.4,2010-12,False,Monday,15
538655,84575A,PINK DOG CANNISTER,1,2010-12-13 15:16:00,5.95,17375,United Kingdom,5.95,2010-12,False,Monday,15
538656,90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,1,2010-12-13 15:20:00,2.1,17371,United Kingdom,2.1,2010-12,False,Monday,15
538658,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2010-12-13 15:34:00,4.25,17969,United Kingdom,4.25,2010-12,False,Monday,15
538659,21351,CINAMMON & ORANGE WREATH,2,2010-12-13 15:36:00,6.75,14625,United Kingdom,13.5,2010-12,False,Monday,15
538662,20704,MR ROBOT SOFT TOY,8,2010-12-13 15:44:00,1.95,15159,United Kingdom,15.6,2010-12,False,Monday,15
538668,21210,SET OF 72 RETROSPOT PAPER  DOILIES,6,2010-12-13 16:17:00,1.45,13211,United Kingdom,8.7,2010-12,False,Monday,16
538671,22111,SCOTTIE DOG HOT WATER BOTTLE,9,2010-12-13 16:38:00,4.95,15777,United Kingdom,44.550000000000004,2010-12,False,Monday,16
538683,22151,PLACE SETTING WHITE HEART,12,2010-12-13 17:40:00,0.42,14525,United Kingdom,5.04,2010-12,False,Monday,17
538687,22961,JAM MAKING SET PRINTED,96,2010-12-14 09:50:00,1.25,13324,United Kingdom,120.0,2010-12,False,Tuesday,9
538697,22222,CAKE PLATE LOVEBIRD WHITE,24,2010-12-14 10:18:00,1.95,13948,United Kingdom,46.8,2010-12,False,Tuesday,10
538708,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2010-12-14 10:43:00,4.95,16202,United Kingdom,14.850000000000001,2010-12,False,Tuesday,10
538709,22189,CREAM HEART CARD HOLDER,2,2010-12-14 10:46:00,3.95,16442,United Kingdom,7.9,2010-12,False,Tuesday,10
538710,22782,SET 3 WICKER STORAGE BASKETS ,4,2010-12-14 10:48:00,9.95,18075,United Kingdom,39.8,2010-12,False,Tuesday,10
538714,22839,3 TIER CAKE TIN GREEN AND CREAM,1,2010-12-14 11:01:00,14.95,14524,United Kingdom,14.95,2010-12,False,Tuesday,11
538783,22795,SWEETHEART RECIPE BOOK STAND,16,2010-12-14 11:38:00,5.95,14961,United Kingdom,95.2,2010-12,False,Tuesday,11
538796,16156S,WRAP PINK FAIRY CAKES ,25,2010-12-14 11:43:00,0.42,17041,United Kingdom,10.5,2010-12,False,Tuesday,11
538800,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,2010-12-14 11:51:00,1.95,16458,United Kingdom,19.5,2010-12,False,Tuesday,11
538801,21112,"SWISS ROLL TOWEL, PINK  SPOTS",24,2010-12-14 11:51:00,1.25,16083,United Kingdom,30.0,2010-12,False,Tuesday,11
538807,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,2010-12-14 12:06:00,1.65,17194,United Kingdom,1.65,2010-12,False,Tuesday,12
538808,21584,RETROSPOT SMALL TUBE MATCHES,1,2010-12-14 12:11:00,1.65,14057,United Kingdom,1.65,2010-12,False,Tuesday,12
538810,22960,JAM MAKING SET WITH JARS,1,2010-12-14 12:18:00,4.25,14871,United Kingdom,4.25,2010-12,False,Tuesday,12
538811,21429,RED GINGHAM ROSE JEWELLERY BOX,16,2010-12-14 12:22:00,1.65,13178,United Kingdom,26.4,2010-12,False,Tuesday,12
538812,22422,TOOTHPASTE TUBE PEN,12,2010-12-14 12:25:00,0.65,18044,United Kingdom,7.800000000000001,2010-12,False,Tuesday,12
538816,21258,VICTORIAN SEWING BOX LARGE,8,2010-12-14 12:35:00,10.95,16812,United Kingdom,87.6,2010-12,False,Tuesday,12
538817,22701,PINK DOG BOWL,24,2010-12-14 12:38:00,0.85,16191,United Kingdom,20.4,2010-12,False,Tuesday,12
538826,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,2010-12-14 12:58:00,2.55,12370,Cyprus,163.2,2010-12,False,Tuesday,12
538827,84660A,WHITE STITCHED WALL CLOCK,60,2010-12-14 12:59:00,1.25,14298,United Kingdom,75.0,2010-12,False,Tuesday,12
538832,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2010-12-14 13:03:00,1.25,17158,United Kingdom,15.0,2010-12,False,Tuesday,13
538841,21987,PACK OF 6 SKULL PAPER CUPS,6,2010-12-14 13:11:00,0.65,16899,United Kingdom,3.9000000000000004,2010-12,False,Tuesday,13
538845,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2010-12-14 13:19:00,0.42,16531,United Kingdom,10.08,2010-12,False,Tuesday,13
538848,85232B,SET OF 3 BABUSHKA STACKING TINS,240,2010-12-14 13:28:00,4.95,17404,Sweden,1188.0,2010-12,False,Tuesday,13
538849,22906,12 MESSAGE CARDS WITH ENVELOPES,3,2010-12-14 13:31:00,1.65,14415,United Kingdom,4.949999999999999,2010-12,False,Tuesday,13
538851,21955,DOORMAT UNION JACK GUNS AND ROSES,2,2010-12-14 13:32:00,7.95,16556,United Kingdom,15.9,2010-12,False,Tuesday,13
538853,22306,SILVER MUG BONE CHINA TREE OF LIFE,6,2010-12-14 13:35:00,1.95,16805,United Kingdom,11.7,2010-12,False,Tuesday,13
538855,85135C,RED DRAGONFLY HELICOPTER,4,2010-12-14 13:50:00,7.95,16503,United Kingdom,31.8,2010-12,False,Tuesday,13
538858,22508,DOORSTOP RETROSPOT HEART,16,2010-12-14 13:58:00,3.39,16553,United Kingdom,54.24,2010-12,False,Tuesday,13
538864,21479,WHITE SKULL HOT WATER BOTTLE ,24,2010-12-14 14:26:00,3.39,17739,United Kingdom,81.36,2010-12,False,Tuesday,14
538865,22796,PHOTO FRAME 3 CLASSIC HANGING,2,2010-12-14 14:37:00,9.95,13238,United Kingdom,19.9,2010-12,False,Tuesday,14
538870,22794,SWEETHEART WIRE MAGAZINE RACK,2,2010-12-14 14:54:00,7.95,12829,United Kingdom,15.9,2010-12,False,Tuesday,14
538872,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,2010-12-14 15:13:00,3.75,13097,United Kingdom,15.0,2010-12,False,Tuesday,15
538879,84819,DANISH ROSE ROUND SEWING BOX,16,2010-12-14 15:50:00,0.85,15392,United Kingdom,13.6,2010-12,False,Tuesday,15
538886,22083,PAPER CHAIN KIT RETROSPOT,6,2010-12-14 16:07:00,2.95,13846,United Kingdom,17.700000000000003,2010-12,False,Tuesday,16
538890,22708,WRAP DOLLY GIRL,25,2010-12-14 16:39:00,0.42,12867,United Kingdom,10.5,2010-12,False,Tuesday,16
538895,90210D,PURPLE ACRYLIC FACETED BANGLE,12,2010-12-15 09:07:00,1.25,14401,United Kingdom,15.0,2010-12,False,Wednesday,9
538896,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,24,2010-12-15 09:09:00,0.85,16145,United Kingdom,20.4,2010-12,False,Wednesday,9
538901,22639,SET OF 4 NAPKIN CHARMS HEARTS,6,2010-12-15 09:58:00,2.55,17629,United Kingdom,15.299999999999999,2010-12,False,Wednesday,9
538902,10135,COLOURING PENCILS BROWN TUBE,20,2010-12-15 10:04:00,0.42,14150,United Kingdom,8.4,2010-12,False,Wednesday,10
538903,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2010-12-15 10:17:00,8.5,13496,United Kingdom,17.0,2010-12,False,Wednesday,10
538905,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2010-12-15 10:31:00,2.95,13611,United Kingdom,35.400000000000006,2010-12,False,Wednesday,10
538908,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2010-12-15 10:41:00,2.1,16954,United Kingdom,25.200000000000003,2010-12,False,Wednesday,10
538910,22061,LARGE CAKE STAND  HANGING STRAWBERY,4,2010-12-15 10:54:00,9.95,17454,United Kingdom,39.8,2010-12,False,Wednesday,10
538917,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2010-12-15 10:57:00,7.95,17449,United Kingdom,7.95,2010-12,False,Wednesday,10
538944,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,12,2010-12-15 11:21:00,1.65,13295,United Kingdom,19.799999999999997,2010-12,False,Wednesday,11
538945,22634,CHILDS BREAKFAST SET SPACEBOY ,8,2010-12-15 11:22:00,8.5,17230,United Kingdom,68.0,2010-12,False,Wednesday,11
538968,22475,SKULL DESIGN TV DINNER TRAY,3,2010-12-15 11:34:00,4.95,15384,United Kingdom,14.850000000000001,2010-12,False,Wednesday,11
538992,22837,HOT WATER BOTTLE BABUSHKA ,4,2010-12-15 11:56:00,4.65,15950,United Kingdom,18.6,2010-12,False,Wednesday,11
538993,21143,ANTIQUE GLASS HEART DECORATION ,12,2010-12-15 12:01:00,1.95,15512,United Kingdom,23.4,2010-12,False,Wednesday,12
538994,22112,CHOCOLATE HOT WATER BOTTLE,24,2010-12-15 12:05:00,4.25,17525,United Kingdom,102.0,2010-12,False,Wednesday,12
538995,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-12-15 12:05:00,2.55,13458,United Kingdom,81.6,2010-12,False,Wednesday,12
538999,82484,WOOD BLACK BOARD ANT WHITE FINISH,12,2010-12-15 12:09:00,5.55,16003,United Kingdom,66.6,2010-12,False,Wednesday,12
539000,21054,NURSE'S BAG SOFT TOY,3,2010-12-15 12:27:00,8.95,13092,United Kingdom,26.849999999999998,2010-12,False,Wednesday,12
539004,20979,36 PENCILS TUBE RED RETROSPOT,16,2010-12-15 12:43:00,1.25,13426,United Kingdom,20.0,2010-12,False,Wednesday,12
539006,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,12,2010-12-15 12:54:00,3.39,15101,United Kingdom,40.68,2010-12,False,Wednesday,12
539008,20749,ASSORTED COLOUR MINI CASES,8,2010-12-15 13:21:00,7.95,17033,United Kingdom,63.6,2010-12,False,Wednesday,13
539009,22358,KINGS CHOICE TEA CADDY ,4,2010-12-15 13:24:00,2.95,13221,United Kingdom,11.8,2010-12,False,Wednesday,13
539011,62096A,PINK/YELLOW FLOWERS HANDBAG,6,2010-12-15 13:25:00,1.25,14201,United Kingdom,7.5,2010-12,False,Wednesday,13
539014,M,Manual,48,2010-12-15 13:37:00,0.32,17692,United Kingdom,15.36,2010-12,False,Wednesday,13
539015,21034,REX CASH+CARRY JUMBO SHOPPER,3,2010-12-15 13:38:00,0.95,15822,United Kingdom,2.8499999999999996,2010-12,False,Wednesday,13
539018,21495,SKULLS AND CROSSBONES WRAP,25,2010-12-15 14:00:00,0.42,16134,United Kingdom,10.5,2010-12,False,Wednesday,14
539019,46000P,POLYESTER FILLER PAD 65CMx65CM,4,2010-12-15 14:12:00,4.25,17551,United Kingdom,17.0,2010-12,False,Wednesday,14
539032,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,2010-12-15 14:25:00,3.75,18050,United Kingdom,15.0,2010-12,False,Wednesday,14
539036,16225,RATTLE SNAKE EGGS,24,2010-12-15 14:35:00,0.42,14913,United Kingdom,10.08,2010-12,False,Wednesday,14
539038,22108,PING! MICROWAVE PLATE,4,2010-12-15 14:45:00,3.75,15641,United Kingdom,15.0,2010-12,False,Wednesday,14
539039,22797,CHEST OF DRAWERS GINGHAM HEART ,2,2010-12-15 15:00:00,16.95,13124,United Kingdom,33.9,2010-12,False,Wednesday,15
539040,48138,DOORMAT UNION FLAG,2,2010-12-15 15:14:00,7.95,17214,United Kingdom,15.9,2010-12,False,Wednesday,15
539041,22422,TOOTHPASTE TUBE PEN,6,2010-12-15 15:34:00,0.65,15456,United Kingdom,3.9000000000000004,2010-12,False,Wednesday,15
539042,22311,OFFICE MUG WARMER BLACK+SILVER ,6,2010-12-15 15:37:00,2.95,15062,United Kingdom,17.700000000000003,2010-12,False,Wednesday,15
539043,22420,LIPSTICK PEN BABY PINK,24,2010-12-15 15:45:00,0.42,12928,United Kingdom,10.08,2010-12,False,Wednesday,15
539044,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2010-12-15 15:47:00,1.45,15727,United Kingdom,5.8,2010-12,False,Wednesday,15
539046,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,17,2010-12-15 15:50:00,2.95,17980,United Kingdom,50.150000000000006,2010-12,False,Wednesday,15
539047,21868,POTTING SHED TEA MUG,24,2010-12-15 16:03:00,1.25,15290,United Kingdom,30.0,2010-12,False,Wednesday,16
539048,16225,RATTLE SNAKE EGGS,192,2010-12-15 16:19:00,0.42,17752,United Kingdom,80.64,2010-12,False,Wednesday,16
539049,22507,MEMO BOARD RETROSPOT  DESIGN,8,2010-12-15 16:21:00,4.95,15615,United Kingdom,39.6,2010-12,False,Wednesday,16
539050,21069,VINTAGE BILLBOARD TEA MUG,1,2010-12-15 16:21:00,1.25,12577,France,1.25,2010-12,False,Wednesday,16
539075,21934,SKULL SHOULDER BAG,1,2010-12-15 17:28:00,1.65,17189,United Kingdom,1.65,2010-12,False,Wednesday,17
539079,15036,ASSORTED COLOURS SILK FAN,12,2010-12-16 08:39:00,0.75,17496,United Kingdom,9.0,2010-12,False,Thursday,8
539080,21195,PINK  HONEYCOMB PAPER BALL ,48,2010-12-16 08:41:00,0.65,16607,United Kingdom,31.200000000000003,2010-12,False,Thursday,8
